D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2307.74,550.9,8,16527.0,18,48600.0,0,0.0,0.0,1080.0,15000.0,51480.0,0.0,1.0,0.3,1.25,0.3,0.53,0.53,0.75,0.49,0.65,,,,1.0,1.0,1.0,0,5,0.13,2.8,,,14.8,2085850.0,592660.0,2264.2,210.0,4200.0,2800.0,0
1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1370.0,0.0,0,0.0,23,62412.0,0,0.0,5900.0,0.0,10900.0,30960.0,14400.0,2.0,0.32,1.25,0.32,0.49,0.49,0.8,0.54,0.68,,,,1.0,1.0,0.0,0,4,0.07,2.2,,,13.5,4539.0,274000.0,1370.0,196.75,2800.0,2800.0,1
1983,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1004.0,0.0,0,0.0,32,48000.0,2,3000.0,12600.0,367200.0,0.0,1323000.0,0.0,3.0,0.29,1.25,0.29,0.22,0.22,0.72,0.54,0.75,,,,1.0,1.0,1.0,0,3,0.07,0.4,,,7.2,831566.0,299160.0,997.2,174.5,2800.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2946.0,,0,0.0,46,96000.0,0,0.0,56400.0,6120.0,0.0,174000.0,0.0,2.0,0.26,1.25,0.26,0.42,0.42,0.66,0.49,0.74,,,,1.0,1.0,1.0,0,12,0.19,3.8,,,10.8,2975500.0,540100.0,2946.0,184.67,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6725.0,2266.0,25,63800.0,59,177000.0,0,0.0,0.0,0.0,299640.0,0.0,0.0,2.0,0.28,1.25,0.28,0.54,0.54,0.7,0.35,0.7,,,,1.0,1.0,1.0,0,5,0.15,2.7,,,3.8,7483795.0,2586200.0,6725.0,199.5,4200.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,204.0,0.0,0,0.0,14,17500.0,0,0.0,4200.0,0.0,0.0,37200.0,0.0,2.0,0.28,1.25,0.28,0.27,0.27,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,2,0.03,1.2,,,6.0,154132.0,46125.0,204.0,210.0,2800.0,2800.0,0
1975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,808.8,0.0,14,12600.0,28,33600.0,0,0.0,0.0,64800.0,0.0,102240.0,0.0,1.0,0.36,1.25,0.36,0.25,0.25,0.91,0.56,0.85,,,,1.0,1.0,0.0,0,3,0.12,26.26,,,8.0,813230.0,242640.0,808.8,169.5,2800.0,2800.0,1
1978,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5080.19,0.0,34,41650.0,70,111895.0,21,20760.0,0.0,123120.0,0.0,288600.0,5760.0,1.0,0.36,1.25,0.36,0.42,0.3,0.91,0.56,0.62,,,,1.0,1.0,0.0,0,9,0.07,3.5,,,10.95,4193085.0,647100.0,4853.25,198.67,2800.0,2800.0,1
1977,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,163.8,0.0,0,0.0,15,20250.0,0,0.0,0.0,675000.0,0.0,0.0,675000.0,2.0,0.28,1.25,0.35,0.17,0.17,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,1,0.03,1.6,,,3.25,18181.8,9828.0,163.8,165.0,2800.0,2800.0,0
1961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180.0,0.0,0,0.0,14,16800.0,3,2880.0,0.0,0.0,0.0,48240.0,0.0,2.0,0.32,1.25,0.32,0.18,0.13,0.79,0.55,0.7,,,,1.0,1.0,1.0,0,1,0.02,1.3,,,3.6,155430.0,36000.0,180.0,195.0,2800.0,2800.0,0
1973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2538.12,0.0,0,0.0,40,70000.0,0,0.0,0.0,7560.0,0.0,2073600.0,0.0,4.0,0.24,1.25,0.24,0.42,0.42,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,12,0.07,6.8,,,10.9,2064140.0,296114.0,2538.12,149.67,2800.0,2800.0,1
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,844.0,0.0,0,0.0,22,52800.0,0,0.0,0.0,153600.0,0.0,0.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,3,0.03,4.2,,,7.2,859712.0,228800.0,884.0,210.0,2800.0,2800.0,1
1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2786.0,0.0,26,25134.5,59,103800.0,10,15120.0,0.0,10176.0,80505.0,92232.0,10320.0,3.0,0.41,1.25,0.41,0.31,0.22,1.02,0.86,0.84,,,,1.0,1.0,0.0,0,5,0.04,4.1,,,7.2,2670360.0,625149.0,2277.36,158.5,2800.0,2800.0,1
1981,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3236.0,0.0,10,24500.0,20,49000.0,4,4900.0,0.0,21300.0,40800.0,15120.0,0.0,4.0,0.24,1.25,0.24,0.5,0.5,0.6,0.78,1.3,,,,1.0,1.0,1.0,10,0,2.55,8.2,,,17.4,2391.0,760770.0,2535.9,75.5,2800.0,2800.0,1
1962,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,811.0,0.0,0,0.0,52,46800.0,10,7200.0,0.0,0.0,0.0,174144.0,0.0,3.0,0.31,1.25,0.31,0.13,0.13,0.77,0.64,0.83,,,,2.0,1.0,2.0,0,2,0.23,3.2,,,365.0,614074.0,202750.0,811.0,164.0,2240.0,2240.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,876.69,320.94,8,12700.0,16,25200.0,4,6300.0,18240.0,6516.0,20100.0,18240.0,0.0,2.0,0.28,1.25,0.28,0.25,0.25,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,4,0.04,4.3,,,8.75,890358.0,208999.25,836.0,210.0,2800.0,2800.0,0
1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3900.0,,0,0.0,36,86400.0,0,0.0,0.0,0.0,0.0,177600.0,0.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.96,1.6,,,,1.0,0.0,1.0,0,24,0.05,5.0,,,18.0,3290821.0,487500.0,3900.0,147.8,2800.0,2800.0,1
1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3399.0,0.0,10,38500.0,18,81700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.24,1.25,0.24,0.53,0.53,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,2,0.26,9.0,,,14.8,1176.5,906400.0,3399.0,146.67,2800.0,2800.0,1
1996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,771.6,0.0,10,15600.0,16,25600.0,3,3600.0,0.0,3648.0,0.0,44400.0,3072.0,2.0,0.28,1.25,0.28,0.3,0.3,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,3,0.04,1.8,,,10.8,1177077.0,308640.0,771.6,201.33,2800.0,2800.0,1
1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,542.2,115.61,0,0.0,10,24000.0,8,7680.0,0.0,0.0,0.0,0.0,23760.0,3.0,0.31,1.25,0.31,0.32,0.32,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,4,0.1,2.71,,,12.1,612054.0,59772.5,513.7,210.0,2800.0,2800.0,1
1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3580.0,,0,0.0,39,140400.0,0,0.0,0.0,0.0,430806.0,387566.0,0.0,1.0,0.32,1.25,0.4,0.31,0.19,0.8,0.45,0.56,,,,1.0,1.0,1.0,0,6,0.04,6.0,,,33.0,11593500.0,716100.0,3580.5,210.0,4200.0,2800.0,0
1976,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,270.0,,0,0.0,6,8100.0,8,10800.0,0.0,0.0,0.0,69600.0,0.0,1.0,0.28,1.25,0.28,0.15,0.15,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,1,0.05,1.9,,,3.5,133257.0,62100.0,270.0,205.0,2800.0,2800.0,0
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7514.72,2045.17,36,144000.0,54,193800.0,0,0.0,0.0,0.0,42336.0,0.0,0.0,1.0,0.3,1.25,0.3,0.53,0.53,0.75,0.49,0.65,,,,1.0,1.0,1.0,0,12,0.08,4.5,,,18.0,7606.08,2179603.5,9073.92,198.0,4200.0,2800.0,0
1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1740.0,0.0,0,0.0,40,6300.0,8,10000.0,0.0,0.0,0.0,114625.0,11875.0,2.0,0.26,1.25,0.26,0.42,0.42,0.66,0.45,0.68,,,,1.0,1.0,1.0,4,4,1.22,3.7,,,10.8,1578751.0,556425.0,1854.75,175.67,2554.33,2554.33,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2190.5,,5,12500.0,6,21000.0,10,35000.0,0.0,0.0,0.0,1125000.0,0.0,2.0,0.34,1.25,0.34,0.61,0.61,0.86,0.66,0.77,,,,1.0,1.0,0.0,0,18,0.06,5.0,,,18.0,2537810.0,284647.25,2190.49,179.4,4200.0,2800.0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9986.3,2520.59,84,302400.0,58,208800.0,0,0.0,1224500.0,0.0,582800.0,2331200.0,0.0,4.0,0.24,1.25,0.24,0.72,0.72,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,3,0.07,3.9,,,2100.0,124859000.0,3745770.0,12485.9,189.0,4200.0,2800.0,0
1985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4265.6,,0,0.0,84,267000.0,0,0.0,0.0,518000.0,0.0,0.0,1458000.0,3.0,0.24,1.25,,0.53,0.53,0.6,0.54,0.96,,,,1.0,1.0,0.0,6,6,,,,,14.8,7299.6,1582066.5,7297.6,210.0,2800.0,2800.0,0
1978,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2124.0,,0,0.0,38,66125.0,0,0.0,0.0,0.0,71520.0,0.0,0.0,3.0,0.31,1.25,,0.52,0.52,0.77,0.64,0.83,,,,1.0,0.0,0.0,0,4,,,,,,,,,,,,1
1974,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2872.98,,0,0.0,66,92400.0,13,13000.0,810000.0,659250.0,0.0,3648000.0,0.0,3.0,0.31,1.25,0.31,0.42,0.42,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,18,0.02,14.7,,,10.9,2058859.0,430947.0,2872.98,128.0,2800.0,2800.0,0
1982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1141.0,0.0,9,13500.0,30,41400.0,4,4375.0,0.0,0.0,0.0,168750.0,0.0,2.0,0.33,1.25,0.33,0.22,0.22,0.82,0.55,0.67,,,,1.0,1.0,1.0,6,6,0.03,2.7,,,7.2,942150.0,263500.0,1054.0,177.35,2800.0,2800.0,1
1988,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,590.0,,2,1800.0,16,1050.0,0,0.0,0.0,0.0,0.0,98000.0,0.0,3.0,0.31,1.5,,0.31,0.31,0.77,0.64,0.83,,,,2.0,1.0,0.0,0,2,,,,,3.7,764880.0,128575000.0,514.3,133.5,2800.0,2800.0,1
1997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4768.38,0.0,4,14400.0,32,114800.0,0,0.0,0.0,0.0,0.0,240720.0,0.0,4.0,0.24,1.25,0.24,0.44,0.44,0.6,0.78,1.3,,,,1.0,1.0,1.0,0,40,0.14,1.5,,,18.0,2300.0,1388356.5,4768.38,178.2,4200.0,2800.0,0
1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7099.4,1774.86,62,148800.0,22,52800.0,0,0.0,0.0,374400.0,0.0,0.0,309600.0,1.0,0.34,1.25,0.34,0.38,0.38,0.86,0.55,0.68,,,,1.0,1.0,1.0,0,10,0.08,3.5,,,15.0,6560.7,1553000.0,6212.0,210.0,2800.0,2800.0,0
1998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,484.6,,0,0.0,20,24600.0,0,0.0,0.0,0.0,0.0,34080.0,0.0,3.0,0.41,1.25,0.41,0.22,0.22,1.02,0.87,0.85,,,,1.0,1.0,2.0,0,2,0.02,3.5,,,7.2,449895.0,60575.0,484.6,191.5,2800.0,2800.0,1
1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1564.08,0.0,0,0.0,24,50400.0,0,0.0,0.0,3960.0,0.0,126672.0,0.0,3.0,0.31,1.25,0.31,0.42,0.3,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,4,0.05,3.0,,,10.8,1416287.0,244755.0,1631.7,187.22,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3472.56,0.0,19,17100.0,38,45600.0,0,0.0,0.0,0.0,0.0,172320.0,0.0,2.0,0.26,1.25,0.26,0.44,0.44,0.66,0.49,0.74,,,,1.0,1.0,1.0,0,4,0.06,4.3,,,14.4,3428560.0,3426450.96,3234.58,141.23,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3602.3,565.92,0,0.0,46,169400.0,0,0.0,0.0,880.0,0.0,2458500.0,108000.0,1.0,0.28,1.25,0.28,0.46,0.33,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,5,0.04,4.8,,,12.35,3273770.0,896067.0,3159.81,195.4,4200.0,2800.0,0
1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,738.64,58.12,0,0.0,22,44000.0,0,0.0,0.0,0.0,0.0,19200.0,0.0,3.0,0.39,1.5,0.39,0.35,0.35,0.98,0.92,0.93,,,,1.0,1.0,1.0,0,2,0.0,5.5,,,5.05,208120.0,73864.0,738.64,134.0,2800.0,2800.0,0
1997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,766.0,0.0,4,4800.0,2,26400.0,0,0.0,0.0,0.0,0.0,55200.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,4,0.03,2.2,,,7.2,690250.0,210650.0,766.0,210.0,2800.0,2800.0,1
1968,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1601.33,,22,30800.0,44,77008.0,2,2800.0,0.0,14160.0,0.0,134400.0,0.0,2.0,0.26,1.25,,0.42,0.42,0.66,0.49,0.74,,,,1.0,1.0,0.0,6,0,,,,,10.8,1540770.0,400331.25,1601.33,175.0,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4060.68,998.32,14,21000.0,47,17500.0,2,67250.0,0.0,0.0,1453809.0,0.0,869268.0,1.0,0.34,1.25,0.34,0.6,0.6,0.86,0.55,0.64,,,,1.0,1.0,2.0,0,5,0.08,5.3,,,17.41,5050298.0,961789.0,4055.09,202.25,4200.0,2800.0,0
1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,902.1,0.0,0,0.0,10,36000.0,0,0.0,0.0,0.0,29088.0,0.0,0.0,1.0,0.39,1.25,0.39,0.54,0.39,0.98,0.61,0.62,,,,1.0,1.0,1.0,0,4,0.09,4.1,,,15.2,900738.0,259353.75,902.1,203.0,4200.0,2800.0,0
1983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,269.0,34.0,0,0.0,4,4200.0,6,5880.0,0.0,0.0,0.0,16320.0,0.0,2.0,0.44,1.25,0.44,0.41,0.41,1.1,0.83,0.75,,,,1.0,1.0,1.0,0,3,0.03,0.0,,,10.4,146619.0,40350.0,269.0,193.5,2800.0,2800.0,1
1972,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1674.58,0.0,28,33120.0,56,73120.0,12,11520.0,0.0,85581.84,0.0,179520.0,0.0,3.0,0.31,1.25,0.31,0.31,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.03,4.2,,,7.2,1077413.0,249369.0,1662.46,134.0,2800.0,2380.0,1
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2484.4,418.6,4,8800.0,22,49600.0,0,0.0,10800.0,0.0,0.0,111840.0,0.0,4.0,0.24,1.25,0.24,0.54,0.54,0.6,0.78,1.3,,,,1.0,1.0,2.0,0,4,0.26,4.7,,,15.2,2467000.0,590045.0,2484.4,155.25,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2994.07,578.79,9,31500.0,9,31500.0,0,0.0,0.0,0.0,57528.0,0.0,0.0,1.0,0.29,1.25,0.29,0.51,0.51,0.72,0.44,0.64,,,,1.0,1.0,1.0,2,12,0.42,5.5,,,18.3,5172.0,908739.39,2994.07,199.8,4200.0,2800.0,0
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,734.0,0.0,0,0.0,40,63000.0,1,1080.0,0.0,0.0,0.0,192000.0,0.0,2.0,0.28,1.25,0.28,0.31,0.31,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,3,0.02,1.6,,,7.2,509084.0,163250.0,734.0,154.5,2800.0,2800.0,0
1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1497.6,0.0,9,15925.0,18,29925.0,0,0.0,51875.0,7875.0,0.0,109940.0,12125.0,2.0,0.26,1.25,0.26,0.46,0.46,0.66,0.45,0.68,,,,1.0,1.0,1.0,3,1,1.81,6.9,,,12.3,1094400.0,449280.0,1497.6,135.0,2800.0,2800.0,1
1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,119.25,0.0,0,0.0,2,1250.0,6,4500.0,0.0,7200.0,0.0,0.0,16800.0,2.0,0.28,1.5,0.28,0.22,0.22,0.7,0.4,0.57,,,,1.0,1.0,1.0,0,2,0.02,0.5,,,3.6,92419.0,35775.0,119.25,130.65,2800.0,2800.0,0
1984,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,702.0,,0,0.0,18,21600.0,0,0.0,0.0,24480.0,0.0,40320.0,0.0,2.0,0.28,1.5,0.28,0.25,0.25,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,1,0.05,0.0,,,6.8,405387.0,42120.0,702.0,210.0,2800.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3342.8,,0,0.0,62,103000.0,2,3000.0,20160.0,6000.0,0.0,199200.0,28800.0,2.0,0.38,1.25,0.38,0.42,0.3,0.96,0.71,0.74,,,,1.0,1.0,2.0,3,9,2.26,5.0,,,1100.0,2858532.0,960409.67,3158.04,170.72,2800.0,2800.0,1
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8255.68,1631.4,40,140000.0,40,140000.0,0,0.0,0.0,0.0,3240000.0,0.0,0.0,3.0,0.31,1.25,0.31,0.5,0.5,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,6,0.03,4.5,,,21.4,8930903.0,2401531.5,8255.68,241.4,4200.0,2800.0,0
1973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,607.5,0.0,9,8100.0,14,21000.0,0,0.0,0.0,0.0,0.0,28000.0,0.0,4.0,0.24,1.25,0.24,0.42,0.42,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,3,0.0,3.5,,,10.8,559386.0,141750.0,607.5,109.67,2800.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2888.17,579.41,12,24300.0,35,99675.0,0,0.0,0.0,0.0,36900.0,0.0,0.0,1.0,0.39,1.25,0.39,0.65,0.65,0.98,0.61,0.62,,,,1.0,1.0,1.0,0,6,0.06,3.1,,,19.45,2702590.0,688788.5,2888.17,206.6,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3403.1,644.5,0,0.0,14,35000.0,14,35000.0,96000.0,0.0,0.0,36000.0,0.0,4.0,0.24,1.25,0.24,0.6,0.6,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,5,0.22,5.0,,,17.4,2566125.49,680620.0,2722.48,175.63,2800.0,2800.0,0
1991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3636.0,761.0,3,11540.0,30,93986.0,4,5000.0,0.0,5000.0,98600.0,0.0,0.0,1.0,0.37,1.25,0.37,0.69,0.49,0.93,0.59,0.56,,,,1.0,1.0,2.0,9,3,1.1,4.03,,,21.6,3628745.0,509326.5,3512.33,167.6,3360.0,2240.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1273.6,0.0,0,0.0,38,66900.0,26,17280.0,31488.0,14640.0,0.0,94464.0,0.0,3.0,0.31,1.25,0.31,0.15,0.15,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.02,1.2,,,2.73,1054095.0,280746.0,1247.76,162.5,2800.0,2800.0,0
1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4000.0,,0,0.0,48,96000.0,2,4000.0,163200.0,151200.0,0.0,108000.0,75600.0,2.0,0.24,1.25,,0.51,0.51,0.6,0.96,1.6,,,,1.0,1.0,0.0,3,9,,,,,14.0,1989698.0,500000.0,4000.0,118.75,2800.0,2800.0,0
1989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,876.0,0.0,0,0.0,12,64000.0,0,0.0,0.0,0.0,33600.0,0.0,0.0,2.0,0.26,1.25,0.26,0.33,0.33,0.66,0.45,0.68,,,,1.0,1.0,1.0,6,0,1.11,5.6,,,7.9,870000.0,306600.0,876.0,92.5,2800.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2683.28,3272.5,24,56700.0,12,32400.0,2,2500.0,0.0,0.0,0.0,0.0,115500.0,2.0,0.31,1.25,0.31,0.49,0.49,0.77,0.6,0.78,,,,1.0,1.0,0.0,0,5,0.22,4.5,,,14.8,2807368.0,849336.0,2831.12,202.58,4200.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3944.0,,0,0.0,41,64575.0,2,2500.0,118401.0,112351.0,0.0,151095.0,81189.0,4.0,0.24,1.25,0.24,0.55,0.55,0.6,0.96,1.6,,,,1.0,1.0,2.0,0,24,0.27,8.2,,,15.2,4402.0,936700.0,3944.0,97.5,2800.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,898.0,0.0,0,0.0,28,33600.0,0,0.0,0.0,0.0,0.0,84000.0,0.0,1.0,0.41,1.25,0.41,0.22,0.22,1.02,0.61,0.6,,,,1.0,1.0,1.0,0,2,0.04,1.0,,,7.2,733000.0,246950.0,898.0,168.5,2800.0,2800.0,1
1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1350.0,0.0,0,0.0,22,35200.0,14,22400.0,0.0,19680.0,0.0,119280.0,0.0,1.0,0.24,1.25,0.24,0.38,0.38,0.6,0.3,0.5,,,,1.0,1.0,0.0,0,3,0.11,4.0,,,10.5,1028700.0,405000.0,1350.0,149.0,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2061.36,0.0,19,31600.0,16,38400.0,4,4800.0,0.0,19000.0,4900.0,90336.0,0.0,1.0,0.32,1.25,0.32,0.58,0.42,0.8,0.45,0.56,,,,1.0,1.0,1.0,0,4,0.29,2.7,,,16.9,2268049.0,422892.5,1746.4,184.5,2800.0,2800.0,0
1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,648.1,0.0,0,0.0,25,30000.0,3,3000.0,0.0,0.0,0.0,59625.0,5875.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,4,0.02,5.4,,,7.2,566890.0,178227.5,648.1,125.3,2800.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3731.5,746.5,0,0.0,33,99000.0,0,0.0,13800.0,0.0,50119.2,25620.0,6300.0,4.0,0.24,1.25,0.24,0.64,0.64,0.6,0.63,1.05,,,,1.0,1.0,2.0,0,6,0.07,3.6,,,19.2,4114000.0,895560.0,3731.5,207.88,4200.0,2800.0,1
1978,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,177.0,0.0,0,0.0,9,7560.0,0,0.0,0.0,0.0,0.0,47424.0,0.0,2.0,0.28,1.25,0.28,0.18,0.18,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,1,0.03,4.1,,,6.4,110468.0,87600.0,292.0,210.0,2800.0,2800.0,1
1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2095.0,,0,0.0,29,40050.0,0,0.0,0.0,5760.0,0.0,54000.0,0.0,3.0,0.29,1.25,0.29,0.42,0.42,0.72,0.6,0.83,,,,1.0,1.0,1.0,0,3,0.05,2.5,,,10.8,1699800.0,628560.0,2095.2,174.67,2800.0,2800.0,1
1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1240.0,0.0,0,0.0,41,61500.0,9,10800.0,0.0,100800.0,0.0,126000.0,27000.0,1.0,0.45,1.25,0.45,0.31,0.31,1.14,0.71,0.63,,,,1.0,1.0,2.0,0,2,0.0,1.7,,,7.2,1234016.0,279000.0,1240.0,202.0,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2114.45,,14,40500.0,28,88200.0,8,14400.0,0.0,0.0,85245.0,0.0,0.0,3.0,0.32,1.25,0.32,0.58,0.58,0.8,0.68,0.84,,,,1.0,1.0,1.0,0,5,0.05,2.5,,,16.8,2957813.0,524950.0,2114.45,210.0,4200.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,157.05,0.0,2,2700.0,4,5130.0,2,2160.0,0.0,120099.5,0.0,336000.0,336000.0,2.0,0.28,1.25,0.28,0.31,0.31,0.7,0.52,0.74,,,,1.0,1.0,2.0,0,4,0.28,1.7,,,11.4,106980.0,39262.5,157.05,191.0,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1590.0,0.0,0,0.0,22,44000.0,4,6000.0,17280.0,0.0,0.0,116400.0,0.0,3.0,0.24,1.25,0.24,0.32,0.32,0.6,0.54,0.9,,,,1.0,1.0,0.0,0,3,0.03,2.5,,,11.1,1497250.0,477000.0,1590.0,210.0,2800.0,2800.0,0
